identifier	name	link
VT0002242	olfactory mucosa morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002242
VT0010110	heart muscle physiology trait	http://purl.obolibrary.org/obo/OBA_VT0010110
VT0015073	fin regeneration trait	http://purl.obolibrary.org/obo/OBA_VT0015073
VT0100000	humerus size trait	http://purl.obolibrary.org/obo/OBA_VT0100000
VT0004361	ulna curvature trait	http://purl.obolibrary.org/obo/OBA_VT0004361
VT0000079	basilar bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000079
VT0006020	tympanic ring size trait	http://purl.obolibrary.org/obo/OBA_VT0006020
VT0004347	scapular spine morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004347
VT0010080	skeletal muscle physiology trait	http://purl.obolibrary.org/obo/OBA_VT0010080
VT0000822	brain ventricle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000822
VT0002422	basophil morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002422
VT0000837	hypothalamus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000837
VT0010201	stomach muscle thickness	http://purl.obolibrary.org/obo/OBA_VT0010201
VT0003986	cochlear ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0003986
VT0003168	scala vestibuli morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003168
VT0004118	baroreceptor morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004118
VT0000482	fibula length	http://purl.obolibrary.org/obo/OBA_VT0000482
VT0002825	notochord morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002825
VT0001141	vaginal epithelium thickness	http://purl.obolibrary.org/obo/OBA_VT0001141
VT0001765	ion homeostasis trait	http://purl.obolibrary.org/obo/OBA_VT0001765
VT0008120	myeloid dendritic cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008120
VT0010492	left ventricle diameter	http://purl.obolibrary.org/obo/OBA_VT0010492
VT0000856	cerebellum plate morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000856
VT0008746	peripheral B cell anergy trait	http://purl.obolibrary.org/obo/OBA_VT0008746
VT0000431	palatine shelf morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000431
VT0015106	neocortex morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015106
VT0004284	Descemet membrane morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004284
VT0000878	Purkinje cell quanitity	http://purl.obolibrary.org/obo/OBA_VT0000878
VT0003881	nephron morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003881
VT0001465	malleus size trait	http://purl.obolibrary.org/obo/OBA_VT0001465
VT0010375	ovary diameter	http://purl.obolibrary.org/obo/OBA_VT0010375
VT0000067	blood morphology	http://purl.obolibrary.org/obo/OBA_VT0000067
VT0010458	outer ear area	http://purl.obolibrary.org/obo/OBA_VT0010458
VT0008185	naive B cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008185
VT0004152	blood iron amount	http://purl.obolibrary.org/obo/OBA_VT0004152
VT0000717	lymphocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0000717
VT0010195	intestine length	http://purl.obolibrary.org/obo/OBA_VT0010195
VT0000109	parietal bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000109
VT0010381	milk retinol amount	http://purl.obolibrary.org/obo/OBA_VT0010381
VT0005086	bile amount	http://purl.obolibrary.org/obo/OBA_VT0005086
VT0000799	precentral gyrus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000799
VT0002221	immune system organ size trait	http://purl.obolibrary.org/obo/OBA_VT0002221
VT0000559	femur morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000559
VT0000933	rhombomere morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000933
VT0002435	effector T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002435
VT0000871	cerebellum vermis lobule IX morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000871
VT0010672	tarsometatarsus mass	http://purl.obolibrary.org/obo/OBA_VT0010672
VT0001712	placenta development trait	http://purl.obolibrary.org/obo/OBA_VT0001712
VT0001274	vibrissa shape trait	http://purl.obolibrary.org/obo/OBA_VT0001274
VT0001048	enteric neuron quantity	http://purl.obolibrary.org/obo/OBA_VT0001048
VT0010567	thoracic aorta morphology	http://purl.obolibrary.org/obo/OBA_VT0010567
VT0000229	megakaryocyte development trait	http://purl.obolibrary.org/obo/OBA_VT0000229
VT0015108	neurite morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015108
VT0010069	proximal convoluted tubule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010069
VT0004942	B cell selection trait	http://purl.obolibrary.org/obo/OBA_VT0004942
VT0003812	hair medulla morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003812
VT0004274	embryonic/fetal subventricular zone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004274
VT0001724	extraembryonic endoderm morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001724
VT0002228	spleen trabecular vein morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002228
VT0008613	blood interleukin-17 amount	http://purl.obolibrary.org/obo/OBA_VT0008613
VT0008894	intraepithelial T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008894
VT0000521	kidney cortex morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000521
VT0004211	sour taste sensitivity trait	http://purl.obolibrary.org/obo/OBA_VT0004211
VT1000748	type IIa muscle fiber quantity	http://purl.obolibrary.org/obo/OBA_VT1000748
VT0010538	lateral septum size	http://purl.obolibrary.org/obo/OBA_VT0010538
VT0001541	osteoclast physiology trait	http://purl.obolibrary.org/obo/OBA_VT0001541
VT0001120	uterus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001120
VT0001127	ovary size trait	http://purl.obolibrary.org/obo/OBA_VT0001127
VT0010133	gizzard capacity	http://purl.obolibrary.org/obo/OBA_VT0010133
VT0005252	meibomian gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005252
VT0002462	granulocyte physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002462
VT0010665	gluteus medius mass	http://purl.obolibrary.org/obo/OBA_VT0010665
VT0003511	labium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003511
VT0000798	frontal lobe morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000798
VT0001022	L5 dorsal root ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001022
VT0000367	coat/hair morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000367
VT0010242	reticulo-rumen mass	http://purl.obolibrary.org/obo/OBA_VT0010242
VT0004300	organ of Corti supporting cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004300
VT0003816	pituitary gland development trait	http://purl.obolibrary.org/obo/OBA_VT0003816
VT0005236	olfactory nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005236
VT0005112	anterior horn morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005112
VT0000336	mast cell quantity	http://purl.obolibrary.org/obo/OBA_VT0000336
VT0000484	pulmonary artery morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000484
VT0010024	hindlimb length	http://purl.obolibrary.org/obo/OBA_VT0010024
VT0004286	internal auditory canal morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004286
VT0004174	vertebral column orientation trait	http://purl.obolibrary.org/obo/OBA_VT0004174
VT0002661	corpus epididymis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002661
VT0010043	ovarian follicle physiology trait	http://purl.obolibrary.org/obo/OBA_VT0010043
VT0003883	stomach size trait	http://purl.obolibrary.org/obo/OBA_VT0003883
VT0010248	hemolymphoid system trait	http://purl.obolibrary.org/obo/OBA_VT0010248
VT0010026	milk fatty acid C15:0 amount	http://purl.obolibrary.org/obo/OBA_VT0010026
VT0003159	esophageal smooth muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003159
VT0000013	adipose distribution trait	http://purl.obolibrary.org/obo/OBA_VT0000013
VT0008677	interleukin-16 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008677
VT0004939	B cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004939
VT0002342	lymph node trabecula morphology	http://purl.obolibrary.org/obo/OBA_VT0002342
VT0010612	cranium morphology	http://purl.obolibrary.org/obo/OBA_VT0010612
VT0000877	Purkinje cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000877
VT0006099	granule layer thickness	http://purl.obolibrary.org/obo/OBA_VT0006099
VT0006385	memory T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006385
VT0003791	minor salivary gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003791
VT0002379	oropharyngeal lymphoid tissue morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002379
VT0015043	milk amount	http://purl.obolibrary.org/obo/OBA_VT0015043
VT0003763	thymus physiology trait	http://purl.obolibrary.org/obo/OBA_VT0003763
VT0000341	bile color	http://purl.obolibrary.org/obo/OBA_VT0000341
VT1000121	lumbar vertebra quantity	http://purl.obolibrary.org/obo/OBA_VT1000121
VT0004918	negative T cell selection trait	http://purl.obolibrary.org/obo/OBA_VT0004918
VT0005443	ethanol metabolism trait	http://purl.obolibrary.org/obo/OBA_VT0005443
VT0000171	blood physiology trait	http://purl.obolibrary.org/obo/OBA_VT0000171
VT0001081	cranial ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001081
VT0003921	left ventricle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003921
VT0000359	mast cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000359
VT0000125	heart tube morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000125
VT0008192	germinal center B cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0008192
VT1000066	hip width	http://purl.obolibrary.org/obo/OBA_VT1000066
VT0003954	Reichert's membrane morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003954
VT0008557	interferon-alpha secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008557
VT0000527	kidney development trait	http://purl.obolibrary.org/obo/OBA_VT0000527
VT0008622	blood interleukin-3 amount	http://purl.obolibrary.org/obo/OBA_VT0008622
VT0002251	nasopharynx morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002251
VT0015009	white adipocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015009
VT0000627	mammary gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000627
VT0002257	arytenoid cartilage morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002257
VT0003627	leukocyte tethering or rolling trait	http://purl.obolibrary.org/obo/OBA_VT0003627
VT0006103	midbrain roof plate morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006103
VT0002378	gut-associated lymphoid tissue morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002378
VT0001830	effector T cell quantity	http://purl.obolibrary.org/obo/OBA_VT0001830
VT0008119	Langerhans cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008119
VT0010020	seminiferous tubule diameter	http://purl.obolibrary.org/obo/OBA_VT0010020
VT0010215	jejunum mucosa thickness	http://purl.obolibrary.org/obo/OBA_VT0010215
VT0003817	Rathke's pouch morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003817
VT0000554	carpus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000554
VT0010417	leukocyte proliferation trait	http://purl.obolibrary.org/obo/OBA_VT0010417
VT4000012	mucous gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT4000012
VT0008674	interleukin-15 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008674
VT0006214	orbit symmetry	http://purl.obolibrary.org/obo/OBA_VT0006214
VT0005008	osteoblast development trait	http://purl.obolibrary.org/obo/OBA_VT0005008
VT0003796	cortical bone morphology	http://purl.obolibrary.org/obo/OBA_VT0003796
VT0003732	retinal outer plexiform layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003732
VT0010227	ileum mucosa thickness	http://purl.obolibrary.org/obo/OBA_VT0010227
VT0002160	reproductive system morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002160
VT0003720	neural tube closure trait	http://purl.obolibrary.org/obo/OBA_VT0003720
VT0004140	chief cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004140
VT0008361	CD8-positive, gamma-delta intraepithelial T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008361
VT0008354	mature gamma-delta T cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008354
VT0002619	lymphocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002619
VT0000427	hair cycle trait	http://purl.obolibrary.org/obo/OBA_VT0000427
VT0015003	mammary fat pad morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015003
VT0008752	tumor necrosis factor amount	http://purl.obolibrary.org/obo/OBA_VT0008752
VT0001083	geniculate ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0001083
VT0000598	liver morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000598
VT0001726	allantois morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001726
VT0002245	ethmoid sinus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002245
VT0000030	tympanic ring morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000030
VT0010115	diaphragm size trait	http://purl.obolibrary.org/obo/OBA_VT0010115
VT0004098	cerebellar granule cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004098
VT0015054	lumbar dorsal root ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015054
VT0002928	bile duct morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002928
VT0000796	sensory dissociation area morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000796
VT0004305	Rosenthal canal morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004305
VT0010676	semimembranosus width	http://purl.obolibrary.org/obo/OBA_VT0010676
VT0005389	reproductive system trait	http://purl.obolibrary.org/obo/OBA_VT0005389
VT0000830	diencephalon morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000830
VT0006008	neurogenesis trait	http://purl.obolibrary.org/obo/OBA_VT0006008
VT0002267	bronchiole morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002267
VT0001775	selenium amount	http://purl.obolibrary.org/obo/OBA_VT0001775
VT0010127	bursa of Fabricius size trait	http://purl.obolibrary.org/obo/OBA_VT0010127
VT0000057	ossification trait	http://purl.obolibrary.org/obo/OBA_VT0000057
VT0000792	cortical marginal zone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000792
VT0100030	nipple angle	http://purl.obolibrary.org/obo/OBA_VT0100030
VT0003209	pulmonary elastic fiber morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003209
VT0010415	prolactin secretion trait	http://purl.obolibrary.org/obo/OBA_VT0010415
VT0003349	blood renin amount	http://purl.obolibrary.org/obo/OBA_VT0003349
VT0010104	forelimb long bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010104
VT0003167	scala tympani morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003167
VT0009323	spleen development trait	http://purl.obolibrary.org/obo/OBA_VT0009323
VT0003652	skin elasticity trait	http://purl.obolibrary.org/obo/OBA_VT0003652
VT0000334	granulocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0000334
VT0002138	hepatobiliary system morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002138
VT0010400	milk ammonia amount	http://purl.obolibrary.org/obo/OBA_VT0010400
VT0008343	gamma-delta T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008343
VT0000982	Meissner's corpuscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000982
VT0002656	keratinocyte development trait	http://purl.obolibrary.org/obo/OBA_VT0002656
VT0010489	response to alcohol trait	http://purl.obolibrary.org/obo/OBA_VT0010489
VT0004273	basal lamina morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004273
VT0003345	rib quantity	http://purl.obolibrary.org/obo/OBA_VT0003345
VT0003974	endocardium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003974
VT0004308	basilar membrane morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004308
VT0006279	limb development trait	http://purl.obolibrary.org/obo/OBA_VT0006279
VT0005269	occipital bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005269
VT0001711	placenta morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001711
VT0010457	platelet size trait	http://purl.obolibrary.org/obo/OBA_VT0010457
VT0004350	humerus length	http://purl.obolibrary.org/obo/OBA_VT0004350
VT0005337	retroperitoneal fat pad morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005337
VT0005160	urine protein amount	http://purl.obolibrary.org/obo/OBA_VT0005160
VT0005153	B cell proliferation trait	http://purl.obolibrary.org/obo/OBA_VT0005153
VT0000849	cerebellum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000849
VT0002210	sex determination trait	http://purl.obolibrary.org/obo/OBA_VT0002210
VT0002349	afferent lymphatic vessel morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002349
VT0003005	hippocampus fimbria morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003005
VT0005543	cornea thickness trait	http://purl.obolibrary.org/obo/OBA_VT0005543
VT0006021	Reissner membrane morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006021
VT0005410	fertilization trait	http://purl.obolibrary.org/obo/OBA_VT0005410
VT0003672	ureter development trait	http://purl.obolibrary.org/obo/OBA_VT0003672
VT0004088	sarcoplasmic reticulum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004088
VT0003628	leukocyte adhesion trait	http://purl.obolibrary.org/obo/OBA_VT0003628
VT0002375	thymus medulla morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002375
VT0000022	outer ear shape trait	http://purl.obolibrary.org/obo/OBA_VT0000022
VT0010222	jejunum mucosa morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010222
VT0008092	T-helper 2 cell differentiation trait	http://purl.obolibrary.org/obo/OBA_VT0008092
VT0007091	aorta root width	http://purl.obolibrary.org/obo/OBA_VT0007091
VT0010453	abdominal wall mass	http://purl.obolibrary.org/obo/OBA_VT0010453
VT1000781	nervous/sensory system trait	http://purl.obolibrary.org/obo/OBA_VT1000781
